ID,PALABRA,MASCULINO,FEMENINO
59117,baltico65,0,0
59135,sofia444daniela,0,0
59118,gasfe,0,0
59119,leonelao3,0,0
59102,licencias,0,0
59137,linamcardonag,0,0
59140,albertobernalle,1,0
59120,tumontes,0,0
59115,amornelson,0,0
59121,nichin2701,0,0
59122,soloderecha,0,0
59123,hectorfabioga11,0,0
59125,nelsonpu36,0,0
59124,stefaniasandrip,0,0
59126,martinsantosr,0,0
59127,microbiano,0,0
59110,circense,0,0
59128,atraco,0,0
59129,caraduras,0,0
59130,fangaritas,0,0
59132,negociatodas,0,0
59133,bandidosanimo,0,0
59134,estafan,0,0
59136,energivital,0,0
59138,malugoe,0,0
59139,polobjoser,0,0
59141,derechoqnes,0,0
59142,farcsolo,0,0
59143,auvcreeran,0,0
59144,salvaran,0,0
59145,debacle,0,0
59108,marluhur,0,0
59147,cretinecez,0,0
59148,suelten,0,0
59149,neurona,0,0
59150,cinica,0,0
59151,manipuladanente,0,0
59152,sentaron,0,0
59153,mundialbrasil2014,0,0
59154,basile,0,0
59155,davidarango123soy,0,0
59156,oigo,0,0
59157,colanta,0,0
59158,infulas,0,0
59159,lpalmezano,0,0
59160,santraidor,0,0
59161,chupaban,0,0
59162,renuncianicolas,0,0
59163,trujillono,0,0
59164,angelazuluagat,0,0
59165,razoncaribe,0,0
59192,sorprenderasver,0,0
59193,barack,0,0
59194,reside,0,0
59166,zuluagapresidente,0,0
59168,ingrid,0,0
59169,clarasandovalcinicos,0,0
59170,fernanmartinez,0,0
59171,secuestraron,0,0
59172,jlpp2811,0,0
59195,reencontrarnos,0,0
59174,noticierodelafm,0,0
59175,oscarmoralesg,0,0
59167,ptesantos,0,0
59176,cheques,0,0
59177,posdatados,0,0
59178,riesgosos,0,0
59179,santossu,0,0
59180,invitando,0,0
59181,monada,0,0
59182,alapepastorfarc,0,0
59183,gastandose,0,0
59184,losdolares,0,0
59185,traficando,0,0
59186,usd300,0,0
59187,lavando,0,0
59188,aplanan,0,0
59189,conocelos,0,0
59190,perpetrados,0,0
59191,conexos,0,0
59196,noctambulos,0,0
59197,refrescada,0,0
59198,humedecer,0,0
59199,informate,0,0
59200,leonisatecuida,0,0
59201,mecomprometo,0,0
59202,derribe,0,0
59203,madox,0,0
59204,dylanvisita,0,0
59205,lubricante,0,0
59206,orgasmosver,0,0
59207,penalosaalcaldebogota,0,0
59208,parpados,0,0
59209,caracterver,0,0
59210,enojamos,0,0
59211,luwal,0,0
59212,formacionivanconcejal,0,0
59213,disccong,0,0
59214,pcambioradical,0,0
59215,no26,0,0
59216,bogotahoyporhoy,0,0
59173,eliasbeauchamp,0,0
59217,alejito,0,0
59218,terroristassegun,0,0
59219,guerrila,0,0
59220,pasifistaque,0,0
59221,trizteza,0,0
59222,lizcanojoaquin,0,0
59223,wradiocolombiaestado,0,0
59224,fefernandeztse,0,0
59225,almeydaduranno,0,0
59226,vensa,0,0
59227,colar,0,0
59228,josecuellobcon,0,0
59273,admiracio,0,0
59229,limpiando,0,0
59230,equipoxbogotano,0,0
59231,sanchezcarlosaavfc,0,0
59274,aguayode,0,0
59234,avfc,0,0
59232,therock,0,0
59233,laroca,0,0
59235,yamid,0,0
59236,conversemosenpaz,0,0
59237,eeopinion,0,0
59238,conformaran,0,0
59240,ternas,0,0
59241,juegosfuncionpublica,0,0
59242,ravilapinto,0,0
59243,nosotrosun,0,0
59244,constructores,0,0
59245,salientes,0,0
59246,entrantes,0,0
59247,detengan,0,0
59248,porron,0,0
59249,deportesrcn,0,0
59250,elgiroescolombia,0,0
59251,corega,0,0
59252,descanza,0,0
59253,hispanohablante,0,0
59254,portalderadio,0,0
59275,actuaciones,0,0
59255,educatina,0,0
59256,100mil,0,0
59257,radiomunera,0,0
59258,artelista,0,0
59259,takipcikasma,0,0
59260,sonunda,0,0
59261,bunuda,0,0
59262,yaptlar,0,0
59239,respectivas,0,0
59264,chileoliver,0,0
59263,flogel,0,0
59265,bachelet,0,0
59266,jeriapsara,0,0
59267,chilefortaleza,0,0
59268,chilea,0,0
59269,aguayo,0,0
59270,copiapo,0,0
59271,universoque,0,0
59272,siempremi,0,0
59276,hinchaexigimos,0,0
59277,futbolsoy,0,0
59278,herrerasolocito,0,0
59279,entrenadorefectuar,0,0
59280,arqueroya,0,0
59281,jugadoresen,0,0
59282,carabineros,0,0
59283,nacionalde,0,0
59284,colombiaque,0,0
59285,2015a,0,0
59286,amigosa,0,0
59287,bendicioneslo,0,0
59288,bachletsera,0,0
59289,posibley,0,0
59290,odiobendiciones,0,0
59291,regaloal,0,0
59292,chiledon,0,0
59293,michele,0,0
59294,diosles,0,0
59295,pazen,0,0
59296,lugary,0,0
59297,siemprecuiden,0,0
59298,2015que,0,0
59299,amigasdesde,0,0
59300,chileson,0,0
59301,titulose,0,0
59302,heller,0,0
59303,campeonesgracias,0,0
59304,padrepor,0,0
59305,estrellapido,0,0
59306,planteldios,0,0
59307,chileclub,0,0
59308,deportivode,0,0
59309,profesionalhemos,0,0
59310,sidos,0,0
59311,titinatm,0,0
59312,atenua,0,0
59313,intentos,0,0
59314,semanadelsonido,0,0
59315,acompanaran,0,0
59316,castracion,0,0
59317,silivonchick,0,0
59318,jiang,0,0
59319,guo,0,0
59320,fang,0,0
59321,mohammed,0,0
59322,monoali,0,0
59323,jussein,0,0
59324,dylan,0,0
59325,flappers,0,0
59326,1920,0,0
59327,oian,0,0
59328,bailaban,0,0
59329,charleston,0,0
59330,5raz0n,0,0
59331,languidece,0,0
59332,renacen,0,0
59333,weber,0,0
59334,petrista,0,0
59335,reputaciones,0,0
59336,usurpadas,0,0
59337,recordara,0,0
59338,equilibrado,0,0
59339,denominada,0,0
59340,avizor,0,0
59341,porquelosmediosatacanapetrovialas2orillas,0,0
59342,antisemita,0,0
59343,heidegger,0,0
59344,fijense,0,0
59345,generara,0,0
59346,kuhniana,0,0
59348,jorgeorlando,0,0
59349,jaramillouribe,0,0
59350,19172015,0,0
59351,determinando,0,0
59352,adanismo,0,0
59353,mazzucato,0,0
59354,turner,0,0
59355,vapor,0,0
59356,incendiario,0,0
59357,matais,0,0
59358,aprobaron,0,0
59359,lamentan,0,0
59360,medieval,0,0
59361,rensadores,0,0
59362,juventudes,0,0
59363,catedraticos,0,0
59364,tomemos,0,0
59365,hereda,0,0
59366,estanco,0,0
59367,inescrupulosos,0,0
59368,renovemos,0,0
59369,luchemos,0,0
59370,infelices,0,0
59371,engane,0,0
59372,partidito,0,0
59373,remedos,0,0
59374,sometidos,0,0
59375,gubernamentales,0,0
59376,butterfly,0,0
59377,counts,0,0
59378,rabindranath,0,0
59379,tagoreamsterdamzoo,0,0
59380,humanidadkerouac,0,0
59381,recostarsepor,0,0
59382,cimas,0,0
59383,miracomo,0,0
59384,vidacomo,0,0
59385,angustiada,0,0
59347,dinamico,0,0
59386,petalos,0,0
59387,dispersosalfonsinastorni,0,0
59388,seriala,0,0
59389,portadoradel,0,0
59390,mensajeirrevocableescritopara,0,0
59391,ellapor,0,0
59392,gemelocorazon,0,0
59393,situ,0,0
59394,armoniavibracion,0,0
59395,poesiaga,0,0
59396,becquer,0,0
59397,18871927,0,0
59398,vandalia,0,0
59399,jaimesabines,0,0
59400,llevese,0,0
59401,ojospiedritas,0,0
59402,coloresesta,0,0
59403,totemestos,0,0
59404,poesias,0,0
59405,selectas,0,0
59406,completode,0,0
59407,corajede,0,0
59408,letrasy,0,0
59409,estrechar,0,0
59410,brazoscon,0,0
59411,goncalo,0,0
59412,tavares,0,0
59413,escondieron,0,0
59414,ruina,0,0
59451,djeddyrodriguez,0,0
59416,hipotesis,0,0
59417,elenos,0,0
59418,jmsantos,0,0
59415,pontifice,0,0
59420,interrogaron,0,0
59421,elefante,0,0
59422,olgain59,0,0
59424,mariquitas,0,0
59423,viriles,0,0
59425,coladero,0,0
59426,maburrole,0,0
59443,susoelpaspi,0,0
59428,sente,0,0
59429,ayudita,0,0
59430,azzzucaaarrr,0,0
59431,joseph,0,0
59427,enterrados,0,0
59452,5703003,0,0
59435,fases,0,0
59453,upa,0,0
59436,informense,0,0
59434,vulnerablesenlared,0,0
59437,proteccionponal,0,0
59432,blatter,0,0
59438,pedofilo,0,0
59473,hyundai,0,0
59433,grooming,0,0
59439,obligarlo,0,0
59440,fallala,0,0
59441,susoconmaluma,0,0
59442,malumaenthesusosshow,0,0
59455,redescubrir,0,0
59444,thesusosshow,0,0
59445,desfallecer,0,0
59446,optimista,0,0
59447,desprecie,0,0
59448,semejanza,0,0
59449,socorrerme,0,0
59450,lavarte,0,0
59456,regia,0,0
59457,leticia,0,0
59458,kieres,0,0
59459,gifpin,0,0
59460,ipod,0,0
59461,lindasparejas,0,0
59462,traicionan,0,0
59463,desilusiones,0,0
59464,angrybirds,0,0
59465,olympic,0,0
59466,olympics,0,0
59467,olympicday,0,0
59468,desaburrirme,0,0
59454,amparogrisales,0,0
59469,talentosaludos,0,0
59470,goooollll,0,0
59471,insomio,0,0
59472,enterarme,0,0
59419,ghitis,1,0
59474,entrate,0,0
59475,tambin,0,0
59476,aqu,0,0
59554,graciasmiseleccion,0,0
59478,jesicacediel,0,0
59479,jesica,0,0
59481,bendicemela,0,0
59482,zzzzzzzzzz,0,0
59483,momir,0,0
59484,fcnschajrisarg,0,0
59485,lavozargentina,0,0
59486,bertrand,0,0
59522,casadas,0,0
59488,anyteamamos,0,0
59487,teamcarlosponce,0,0
59489,shaira,0,0
59490,horaq,0,0
59491,miom,0,0
59492,curling,0,0
59493,ciclovias,0,0
59494,tuvieramos,0,0
59495,voluntariadocrc,0,0
59496,sisben,0,0
59497,divertidos,0,0
59498,picnics,0,0
59499,cuadrados,0,0
59523,sostengan,0,0
59502,acoger,0,0
59503,integralmente,0,0
59504,asistire,0,0
59500,betsabe,0,0
59501,espinosa,0,0
59505,dialogosdepaz,0,0
59506,respetuoso,0,0
59507,manualidadeslos,0,0
59508,aguaa,0,0
59509,registrado,0,0
59510,esterilizacion,0,0
59511,amplian,0,0
59512,pedrohsuarez,0,0
59513,paradecidir,0,0
59514,redmasnoticias,0,0
59515,entenderlas,0,0
59516,rodrigolara,0,0
59517,abatido,0,0
59518,claraalcaldesaconstruyamos,0,0
59541,directoresel,0,0
59520,humbertos,0,0
59521,chicanean,0,0
59519,esporbogota,0,0
59524,ignoresaduenatedelparamo,0,0
59525,ordenan,0,0
59526,monografias,0,0
59527,tesinas,0,0
59528,pregrado,0,0
59529,maestrias,0,0
59530,conllevar,0,0
59531,desfase,0,0
59532,relevancia,0,0
59533,incurre,0,0
59534,contrapartida,0,0
59535,enlazados,0,0
59536,presupuestos,0,0
59537,enunciativa,0,0
59538,comprenderla,0,0
59539,aceptarse,0,0
59540,lideresyo,0,0
59542,sonadorel,0,0
59543,sinergia,0,0
59544,permitiran,0,0
59545,benchmarking,0,0
59546,dowzising,0,0
59547,mundola,0,0
59548,tiemposno,0,0
59549,luismhola,0,0
59550,luismi,0,0
59551,amargue,0,0
59552,citibank,0,0
59553,maluperiodista,0,0
59480,chinita,0,0
59555,golmovistar,0,0
59556,somoshinchasinseparables,0,0
59557,jsanchezcristow,0,0
59558,juliosanchezcri,0,0
59559,llenemonos,0,0
59560,lapazvaenserio,0,0
59561,semaforizacion,0,0
59562,memitavalencia,0,0
59563,opinen,0,0
59564,prosima,0,0
59565,amuerto,0,0
59566,sienpre,0,0
59567,imformados,0,0
59568,abana,0,0
59569,marianita,0,0
59477,sobrinas,0,0
59570,qbella,0,0
59571,bailables,0,0
59572,mariacarouribe,0,0
59573,yoyoaguirre,0,0
59575,diegomolano,0,0
59576,bluradioes,0,0
59577,tramita,0,0
59579,andresgobernador,0,0
59580,uribea,0,0
59581,partidoa,0,0
59582,equiposigo,0,0
59583,ruedadeprensa,0,0
59584,procesogracias,0,0
59585,impecablecon,0,0
59586,611000,0,0
59587,sembradores,0,0
59588,impecables,0,0
59589,lumbreras,0,0
59578,garro8517,0,0
59591,ibex,0,0
59592,ramoncin,0,0
59590,elsecretodelpilar,0,0
59593,propietarios,0,0
59594,moroso,0,0
59595,lopezabogados,0,0
59596,oyessss,0,0
59597,rafakegomeh,0,0
59598,trullo,0,0
59599,fichao,0,0
59574,angelagarzonc,1,0
59601,ucor,0,0
59602,partidoh,0,0
59604,haseh,0,0
59605,veh,0,0
59606,pasah,0,0
59603,hostiatedoy,0,0
59600,lolatoga,0,0
59607,dehcanse,0,0
59608,horita,0,0
59609,asin,0,0
59610,enganaron,0,0
59611,concesionario,0,0
59612,ocu,0,0
59613,motorpasion,0,0
59614,disolver,0,0
59615,generalidad,0,0
59616,separatista,0,0
59617,suprimen,0,0
59618,abeinfanzon,0,0
59619,pandalucista,0,0
59620,haberos,0,0
59621,estariais,0,0
59622,gest,0,0
59623,proced,0,0
59624,ord,0,0
59625,uniauniversidad,0,0
59626,retrocedido,0,0
59627,asino,0,0
59628,leyesmordazano,0,0
59629,aforado,0,0
59630,grinan,0,0
59631,zarrias,0,0
59675,actoractriz,0,0
59632,ayuntamientos,0,0
59634,desahucios,0,0
59635,modestopacoria,0,0
59636,coriadelriosev,0,0
59637,evitandolo,0,0
59638,convencionpa,0,0
59633,andalucistas,0,0
59639,antequera,0,0
59640,enlaces,0,0
59641,resetearse,0,0
59642,refundar,0,0
59643,andalucismo,0,0
59644,paratodacordoba,0,0
59645,cunda,0,0
59646,lambe,0,0
59647,enmermelada,0,0
59648,informates,0,0
59649,apoyaria,0,0
59650,referia,0,0
59651,excluyendo,0,0
59652,sumarles,0,0
59653,deshonestidad,0,0
59654,acomplejados,0,0
59655,dudar,0,0
59657,atacabonito,0,0
59658,jeringa42,0,0
59659,exponga,0,0
59660,ridiculizacion,0,0
59661,radioscolombia,0,0
59662,infolocal,0,0
59663,meca,0,0
59664,surrealismo,0,0
59665,hipoteticas,0,0
59666,incomunidade,0,0
59667,refugeeswelcome,0,0
59668,soseurope,0,0
59669,interiorgob,0,0
59670,amnistiaespana,0,0
59690,originalestoy,0,0
59672,palabrala,0,0
59673,serpero,0,0
59674,nombraentonces,0,0
59676,titiriteroa,0,0
59671,stoptpp,0,0
59677,formaliza,0,0
59678,pajarosno,0,0
59679,fuegopero,0,0
59680,alasalejandra,0,0
59681,saudiarabia,0,0
59682,decapitar,0,0
59683,crucificar,0,0
59684,freenimr,0,0
59685,materializar,0,0
59656,violan,0,0
59686,prchiky,0,0
59687,cbint,0,0
59688,cristoefesios,0,0
59689,suegray,0,0
59691,barriendo,0,0
59692,idiotachistesordonez,0,0
59693,preparemos,0,0
59694,senor1,0,0
59696,5111que,0,0
59698,registrarse,0,0
59699,sobrevuelo,0,0
59700,santidad1,0,0
59701,4118que,0,0
59702,ester,0,0
59703,ejemplar1,0,0
59695,tesalonicenses,0,0
59704,1110que,0,0
59697,octubrecondiosenmitiempocondios,0,0
59705,escueladeadoracion,0,0
59706,llevenlo,0,0
59707,ganarpor,0,0
59708,trasmiten,0,0
59709,regionalismos,0,0
59710,leguizamo,0,0
59712,evaluaciones,0,0
59713,alaphilippe,0,0
59714,kwiato,0,0
59715,penultimos,0,0
59716,contrareloj,0,0
59717,cuarteta,0,0
59718,puedesbicigoga,0,0
59748,instructivo,0,0
59719,groupon,0,0
59720,grouponbogota,0,0
59721,ahijados,0,0
59722,rocio,0,0
59723,automovil,0,0
59725,obsesivo,0,0
59726,vibrador,0,0
59727,retornaran,0,0
59728,mancharse,0,0
59729,rojaaaaaa,0,0
59730,desperdicias,0,0
59731,farsantos,0,0
59732,holanpimientico,0,0
59733,nadaeste,0,0
59734,asesinospicaroschanchullerosvioladoresmanejados,0,0
59749,lafoto,0,0
59735,modus,0,0
59736,operandi,0,0
59737,desgraciados,0,0
59738,encierre,0,0
59739,vidasenviado,0,0
59740,celularenviado,0,0
59741,tradicionelclon,0,0
59742,florinda,0,0
59743,justifico,0,0
59744,democraticooficina,0,0
59745,envigadola,0,0
59746,eleccionesguatemala,0,0
59747,hackeando,0,0
59750,coban,0,0
59751,guatemaladecide,0,0
59752,josegreghg,0,0
59753,sumapaz,0,0
59754,polo54,0,0
59755,confrontando,0,0
59768,fallecida,0,0
59757,amparodiazll,0,0
59758,diazllairo,0,0
59756,eltalentoestaenlared,0,0
59759,preguntanusted,0,0
59760,arroganciael,0,0
59761,respondeeste,0,0
59762,mfonsekp,0,0
59763,rodrigez,0,0
59764,fesa,0,0
59765,dirigia,0,0
59711,saldarriaga,0,0
59767,asaltantes,0,0
59769,orfandad,0,0
59770,priscemart,0,0
59771,metrocentro,0,0
59772,celidamagana,0,0
59773,romeolemusam,0,0
59774,roxanawebb,0,0
59775,lacholy4,0,0
59776,paololuers,0,0
59777,marshfonseca,0,0
59778,dirigente,0,0
59779,sitramss,0,0
59766,iracundos,0,0
59780,calama,0,0
59781,sula,0,0
59724,hazle,1,0
59829,butifarra,0,0
59830,cascara,0,0
59831,reuniendose,0,0
59832,surf,0,0
59833,100tos,0,0
59834,explotados,0,0
59835,enganenautores,0,0
59836,acuerdodeimpunidad,0,0
59837,indemnizar,0,0
59838,leopoldolibre,0,0
59839,antonietamlopez,0,0
59840,leopoldolopezg,0,0
59841,leonanticomunis,0,0
59842,itp,0,0
59844,anasil33,0,0
59845,pazfarc,0,0
59846,hostigan,0,0
59847,lehder,0,0
59848,mafiasbogota,0,0
59849,hpm,0,0
59850,odioque,0,0
59875,tutti,0,0
59852,farcterrorista,0,0
59851,colombiadigna7a,0,0
59853,marchemos,0,0
59854,07-ago,0,0
59855,galanes,0,0
59856,190,0,0
59887,resucitado,0,0
59858,cmoproducciones,0,0
59859,arriesgando,0,0
59860,miedovivamos,0,0
59861,honortequilahonor,0,0
59862,arrugas,0,0
59863,tropipop,0,0
59864,ashley,0,0
59857,ecker,0,0
59866,credevo,0,0
59867,lettini,0,0
59868,solari,0,0
59869,potessero,0,0
59870,essere,0,0
59871,pericolosi,0,0
59872,perche,0,0
59873,erano,0,0
59874,accessibili,0,0
59876,racconta,0,0
59877,peiandos,0,0
59888,1251,0,0
59878,votopor,0,0
59879,animalheroes,0,0
59880,upgradeyourworldmx,0,0
59881,meravigliosa,0,0
59882,anche,0,0
59883,bianco,0,0
59884,asis,0,0
59885,632,0,0
59886,testimoniar,0,0
59901,confusopoco,0,0
59902,primaveraaa,0,0
59891,elnuevodiario,0,0
59889,conduzcan,0,0
59890,434,0,0
59892,equivocarte,0,0
59893,jesusdame,0,0
59894,paceptar,0,0
59895,cambiardame,0,0
59896,justiciapapa,0,0
59897,miedodescansa,0,0
59898,homeland,0,0
59899,carlosreytinta,0,0
59900,buenahasta,0,0
59903,bastantey,0,0
59904,probe,0,0
59905,pejina,0,0
59906,cafeconaromapasaron,0,0
59907,insulten,0,0
59908,ayudes,0,0
59909,cuidessin,0,0
59910,anularme,0,0
59911,nerviosasinidentidada3,0,0
59912,navidades,0,0
59913,atropellaron,0,0
59843,contaminan,0,0
59865,amore,0,1
59914,quieroparael2015,0,0
59915,egresadossssssss,0,0
59916,gobiernan,0,0
59917,tratome,0,0
59918,respetasemos,0,0
59919,maseso,0,0
59920,personalidaddescansa,0,0
59921,peliaschev,0,0
59922,acuayim,0,0
59923,limpie,0,0
59924,hijala,0,0
59926,rodillay,0,0
59927,atendi,0,0
59928,callejeropelu,0,0
59929,anitosmuchos,0,0
59930,peludito,0,0
59931,tambienmariocasasworld,0,0
59932,lindoaca,0,0
59933,primaveray,0,0
59934,altamirano,0,0
59935,aitana,0,0
59936,teresacristina,0,0
59937,lamalamasbuena,0,0
59938,premiostumundo,0,0
59939,hoycumpleanos,0,0
59940,delia,0,0
59941,casanova,0,0
59942,892,0,0
59943,blackjack,0,0
59944,luisangelburga,0,0
59945,7sancheznataniel,0,0
59946,nata,0,0
59947,sancheznataniel,0,0
59948,nataniel,0,0
59949,descanses,0,0
59950,unchecky,0,0
59951,v0210,0,0
59952,desactiva,0,0
59953,instaladores,0,0
59954,molestossr,0,0
59955,encerrarme,0,0
59956,alelazcanoworld,0,0
59957,lalazcano,0,0
59958,alelazcanocf,0,0
59959,alelazcanoperu,0,0
59960,todosdios,0,0
59961,elpalpitar,0,0
59962,comandos,0,0
59963,expertled,0,0
59964,msvirtacademy,0,0
59965,desinstalar,0,0
59966,beps,0,0
59967,rpm,0,0
59968,mstmarcela,0,0
59969,ocanerisimo,0,0
59970,shakiba,0,0
59971,hashemi,0,0
59972,oil,0,0
59925,operaron,0,0
59974,kerri,0,0
59975,blackman,0,0
59973,artfinder,0,0
59976,flood,0,0
59977,1895,0,0
59978,piguenit,0,0
59979,prague,0,0
59980,atoyan,0,0
59981,lomasvistocnn,0,0
59982,photo5065,0,0
59983,fuerteventura,0,0
59984,ocholeguascom,0,0
59985,candente,0,0
59986,aliciagarciaga6,0,0
59987,gotitasdelalma,0,0
59988,anamary2012,0,0
59989,mbarriosr,0,0
59990,antoniomata1964,0,0
59991,alfonsinnilda,0,0
59992,pegadiza,0,0
59993,samarafire,0,0
59994,dlgermanydavid,0,0
59995,lucilaquanti,0,0
59996,pksapphire22,0,0
59997,klaasmeijn,0,0
59998,crystalfishy,0,0
59999,windspirit17,0,0
60000,ciberna,0,0
60001,sonidosemite,0,0
60002,tecladoes,0,0
60003,sanapues,0,0
60004,incluyo,0,0
60005,cibernar,0,0
60006,hablarconversaretcpero,0,0
60007,ciberespacio,0,0
60008,extorsionar,0,0
60009,capturarlasla,0,0
60010,capturada,0,0
60011,minimoasi,0,0
60012,trasmilenioalgo,0,0
60013,funcionando,0,0
60014,equivocadoo,0,0
60015,honestoanonimo,0,0
60016,memoriasera,0,0
60017,algoes,0,0
60038,declaratoria,0,0
60018,superfectacion,0,0
60019,lapizsi,0,0
60020,masturbacionestadisticas,0,0
60021,6914,0,0
60022,espaciales,0,0
60023,farmaco,0,0
60024,milicia,0,0
60025,minifalda,0,0
60026,higienicoen,0,0
60027,adminiculo,0,0
60028,interbolsase,0,0
60029,gaitas,0,0
60030,escocesas,0,0
60031,melodiosos,0,0
60032,expelen,0,0
60033,olordra,0,0
60050,atte,0,0
60035,giovannypulido,0,0
60036,svilardyq,0,0
60039,patrimonionaturaldelahumanidad,0,0
60040,257,0,0
60041,apoyados,0,0
60051,maga,0,0
60044,colombiasnakes,0,0
60045,magiasalvajecol,0,0
60042,grupoexito,0,0
60054,alerebossio,0,0
60052,gaceta,0,0
60056,amelia,0,0
60057,sandoval,0,0
60058,fallecido,0,0
60059,blablavlozky,0,0
60060,revictimizadas,0,0
60043,fundecoplanetco,0,0
60061,senaladas,0,0
60046,conservationorg,0,0
60047,fnambiental,0,0
60048,ukincolombia,0,0
60049,insituradio,0,0
60034,srcano1,0,0
60037,pedrorprado,0,0
60062,desoidas,0,0
60063,30a,0,0
60066,aux,0,0
60064,penaranda,0,0
60065,sobreviviente,0,0
60067,alvarado,0,0
60068,betancourt,0,0
60069,palaciodejusticia30anosdeberia,0,0
60070,palaciodejusticia30anosnuevas,0,0
60071,torturados,0,0
60072,palaciojusticia30anos,0,0
60074,ilegible,0,0
60055,palaciodejusticia30anos,0,0
60075,sinolvidorecomiendo,0,0
60076,serloironmantaty,0,0
60110,tumor,0,0
60107,laringectomia,0,0
60077,katytho100,0,0
60078,mariateje,0,0
60053,margaritavela,0,0
60079,bloqueando,0,0
60080,aislar,0,0
60081,convenienciapor,0,0
60082,propusimos,0,0
60083,elegidas,0,0
60084,combatientes,0,0
60085,azotado,0,0
60086,objecion,0,0
60087,facilitar,0,0
60088,desmonteesmad,0,0
60089,espiral,0,0
60090,trilogia,0,0
60091,2110,0,0
60092,centenario,0,0
60093,cadillacs,0,0
60094,imperialista,0,0
60095,tenida,0,0
60096,estandartes,0,0
60097,carabelas,0,0
60098,hispanoamerica,0,0
60099,descorazonado,0,0
60100,bastardo,0,0
60101,asesinas,0,0
60102,inmigracion,0,0
60103,1492,0,0
60104,genocidio,0,0
60111,laringeo,0,0
60112,tabaquismo,0,0
60113,oclusion,0,0
60106,nadaquecelebrar,0,0
60105,esmemorable,0,0
60073,interamericana,0,0
60108,extirpacion,0,0
60109,laringe,0,0
60114,alteracion,0,0
